"flight_id","departure_airport","sum"
31350,"EGO","23:34:00"
31351,"EGO","23:34:00"
31352,"EGO","23:37:00"
31353,"EGO","23:38:00"
31354,"EGO","23:43:00"
31355,"EGO","23:49:00"
31356,"EGO","23:52:00"
31357,"EGO","23:54:00"
31358,"EGO","24:00:00"
31359,"EGO","24:00:00"
31360,"EGO","24:00:00"
31361,"EGO","24:00:00"
31362,"EGO","24:00:00"
31363,"EGO","24:00:00"
31364,"EGO","24:01:00"
31365,"EGO","24:01:00"
31366,"EGO","24:01:00"
31367,"EGO","24:01:00"
31368,"EGO","24:01:00"
31369,"EGO","24:06:00"
31370,"EGO","24:06:00"
31371,"EGO","24:07:00"
31372,"EGO","26:59:00"
31373,"EGO","26:59:00"
31374,"EGO","26:59:00"
31375,"EGO","26:59:00"
31376,"EGO","27:04:00"
31377,"EGO","27:04:00"
31378,"EGO","27:08:00"
31379,"EGO","27:08:00"
31380,"EGO","30:12:00"
31381,"EGO","30:16:00"
31382,"EGO","30:22:00"
31383,"EGO","30:23:00"
31384,"EGO","30:23:00"
31385,"EGO","30:23:00"
31386,"EGO","30:23:00"
31387,"EGO","30:23:00"
31388,"EGO","30:23:00"
31389,"EGO","30:23:00"
31390,"EGO","30:23:00"
31391,"EGO","30:26:00"
31392,"EGO","30:26:00"
31393,"EGO","30:27:00"
31394,"EGO","30:27:00"
31395,"EGO","30:27:00"
31396,"EGO","33:17:00"
31397,"EGO","33:22:00"
31398,"EGO","33:22:00"
31399,"EGO","33:24:00"
31400,"EGO","33:28:00"
31401,"EGO","33:31:00"
31402,"EGO","33:31:00"
31403,"EGO","33:36:00"
31404,"EGO","33:36:00"
31405,"EGO","33:36:00"
31406,"EGO","33:38:00"
31407,"EGO","33:38:00"
31408,"EGO","33:38:00"
31409,"EGO","33:45:00"
31410,"EGO","33:49:00"
31411,"EGO","33:53:00"
31412,"EGO","33:53:00"
31413,"EGO","33:53:00"
31414,"EGO","33:53:00"
31415,"EGO","33:53:00"
31416,"EGO","33:57:00"
31417,"EGO","33:58:00"
31418,"EGO","33:58:00"
31419,"EGO","33:59:00"
31420,"EGO","34:03:00"
31421,"EGO","34:03:00"
31422,"EGO","34:08:00"
31423,"EGO","34:10:00"
31424,"EGO","34:13:00"
31425,"EGO","34:13:00"
31426,"EGO","34:13:00"
31427,"EGO","34:15:00"
31428,"EGO","34:17:00"
31429,"EGO","34:18:00"
31430,"EGO","37:04:00"
31431,"EGO","37:04:00"
31432,"EGO","37:03:00"
31433,"EGO","37:05:00"
31434,"EGO","37:05:00"
31435,"EGO","37:10:00"
31436,"EGO","37:10:00"
31437,"EGO","37:12:00"
31438,"EGO","37:16:00"
31439,"EGO","37:16:00"
31440,"EGO","37:22:00"
31441,"EGO","37:22:00"
31442,"EGO","37:22:00"
31443,"EGO","37:24:00"
31444,"EGO","37:24:00"
31445,"EGO","37:24:00"
31446,"EGO","37:24:00"
31447,"EGO","37:24:00"
31448,"EGO","37:24:00"
31449,"EGO","37:24:00"
31450,"EGO","37:24:00"
31451,"EGO","37:25:00"
31452,"EGO","37:28:00"
31453,"EGO","37:29:00"
31454,"EGO","37:29:00"
31455,"EGO","37:33:00"
31456,"EGO","37:33:00"
31457,"EGO","37:36:00"
31458,"EGO","37:35:00"
31459,"EGO","37:44:00"
31460,"EGO","37:44:00"
31461,"EGO","37:44:00"
31462,"EGO","37:44:00"
31463,"EGO","37:44:00"
19227,"ESL","00:04:00"
19228,"ESL","00:06:00"
19229,"ESL","00:06:00"
19230,"ESL","00:10:00"
19231,"ESL","00:11:00"
19232,"ESL","00:11:00"
19233,"ESL","00:11:00"
19234,"ESL","00:11:00"
19235,"ESL","00:12:00"
19236,"ESL","00:13:00"
19237,"ESL","00:13:00"
19238,"ESL","00:13:00"
19239,"ESL","00:21:00"
19240,"ESL","00:21:00"
19241,"ESL","02:37:00"
19242,"ESL","02:37:00"
19243,"ESL","02:37:00"
19244,"ESL","02:37:00"
19245,"ESL","02:37:00"
19246,"ESL","02:37:00"
19247,"ESL","02:40:00"
19248,"ESL","02:40:00"
19249,"ESL","02:40:00"
19250,"ESL","02:40:00"
19251,"ESL","02:40:00"
19252,"ESL","02:40:00"
19253,"ESL","02:40:00"
19254,"ESL","02:40:00"
19255,"ESL","02:42:00"
19256,"ESL","02:42:00"
19257,"ESL","02:45:00"
19258,"ESL","02:45:00"
19259,"ESL","02:45:00"
19260,"ESL","02:51:00"
19261,"ESL","02:57:00"
19262,"ESL","03:01:00"
19263,"ESL","03:06:00"
19264,"ESL","03:08:00"
19265,"ESL","03:08:00"
19266,"ESL","03:07:00"
19267,"ESL","03:07:00"
19268,"ESL","03:09:00"
19269,"ESL","03:13:00"
19270,"ESL","03:13:00"
19271,"ESL","03:18:00"
19272,"ESL","03:23:00"
19273,"ESL","03:30:00"
19274,"ESL","03:30:00"
19275,"ESL","03:33:00"
19276,"ESL","03:33:00"
19277,"ESL","03:32:00"
19278,"ESL","03:35:00"
19279,"ESL","03:40:00"
19280,"ESL","03:40:00"
19281,"ESL","03:43:00"
19282,"ESL","03:43:00"
19283,"ESL","03:45:00"
19284,"ESL","03:45:00"
19285,"ESL","06:58:00"
19286,"ESL","06:58:00"
19287,"ESL","06:58:00"
19288,"ESL","07:04:00"
19289,"ESL","07:06:00"
19290,"ESL","07:12:00"
19291,"ESL","07:17:00"
19292,"ESL","07:25:00"
19293,"ESL","07:26:00"
19294,"ESL","07:26:00"
19295,"ESL","07:26:00"
19296,"ESL","07:26:00"
19297,"ESL","07:30:00"
19298,"ESL","07:30:00"
19299,"ESL","07:30:00"
19300,"ESL","07:33:00"
19301,"ESL","11:06:00"
19302,"ESL","11:07:00"
19303,"ESL","11:08:00"
19304,"ESL","11:08:00"
19305,"ESL","11:08:00"
19306,"ESL","11:17:00"
19307,"ESL","11:24:00"
19308,"ESL","11:24:00"
19309,"ESL","11:24:00"
19310,"ESL","11:24:00"
19311,"ESL","11:24:00"
19312,"ESL","11:24:00"
19313,"ESL","11:24:00"
19314,"ESL","11:26:00"
19315,"ESL","11:26:00"
19316,"ESL","11:26:00"
19317,"ESL","11:26:00"
19318,"ESL","11:26:00"
19319,"ESL","11:29:00"
19320,"ESL","11:29:00"
19321,"ESL","11:29:00"
19322,"ESL","11:29:00"
19323,"ESL","11:29:00"
19324,"ESL","11:36:00"
19325,"ESL","11:36:00"
19326,"ESL","11:38:00"
19327,"ESL","11:38:00"
19328,"ESL","11:38:00"
19329,"ESL","11:38:00"
19330,"ESL","11:41:00"
19331,"ESL","11:41:00"
19332,"ESL","11:41:00"
19333,"ESL","11:43:00"
19334,"ESL","11:43:00"
19335,"ESL","11:47:00"
19336,"ESL","11:47:00"
19337,"ESL","11:47:00"
19338,"ESL","11:47:00"
19339,"ESL","11:50:00"
19340,"ESL","11:59:00"
19341,"ESL","12:04:00"
19342,"ESL","12:04:00"
19343,"ESL","12:05:00"
19344,"ESL","12:10:00"
19345,"ESL","12:12:00"
19346,"ESL","12:16:00"
19347,"ESL","12:16:00"
19348,"ESL","12:23:00"
19349,"ESL","12:23:00"
19350,"ESL","12:23:00"
19351,"ESL","12:23:00"
19352,"ESL","12:23:00"
19353,"ESL","12:23:00"
19354,"ESL","12:26:00"
19355,"ESL","12:32:00"
19356,"ESL","12:32:00"
19357,"ESL","12:34:00"
19358,"ESL","12:38:00"
19359,"ESL","12:38:00"
19360,"ESL","12:38:00"
19361,"ESL","12:40:00"
19362,"ESL","12:47:00"
19363,"ESL","12:51:00"
19364,"ESL","12:51:00"
19365,"ESL","12:54:00"
19366,"ESL","12:54:00"
19367,"ESL","12:54:00"
19368,"ESL","12:54:00"
19369,"ESL","12:58:00"
19370,"ESL","12:58:00"
19371,"ESL","13:01:00"
19372,"ESL","13:02:00"
19373,"ESL","13:02:00"
19374,"ESL","13:02:00"
19375,"ESL","13:02:00"
19376,"ESL","13:02:00"
19377,"ESL","13:02:00"
19378,"ESL","13:05:00"
19379,"ESL","13:06:00"
19380,"ESL","13:11:00"
19381,"ESL","13:11:00"
19382,"ESL","13:11:00"
19383,"ESL","13:11:00"
19384,"ESL","13:15:00"
19385,"ESL","13:18:00"
19386,"ESL","13:25:00"
19387,"ESL","13:25:00"
19388,"ESL","13:27:00"
19389,"ESL","13:29:00"
19390,"ESL","13:35:00"
19391,"ESL","13:39:00"
19392,"ESL","16:55:00"
19393,"ESL","16:59:00"
19394,"ESL","16:59:00"
19395,"ESL","17:03:00"
19396,"ESL","17:03:00"
19397,"ESL","17:03:00"
19398,"ESL","17:04:00"
19399,"ESL","17:04:00"
19400,"ESL","17:04:00"
19401,"ESL","17:08:00"
19402,"ESL","17:08:00"
19403,"ESL","17:08:00"
19404,"ESL","17:08:00"
19405,"ESL","17:10:00"
19406,"ESL","17:10:00"
19407,"ESL","17:11:00"
19408,"ESL","17:17:00"
19409,"ESL","17:17:00"
19410,"ESL","17:17:00"
19411,"ESL","17:18:00"
19412,"ESL","17:18:00"
19413,"ESL","17:20:00"
19414,"ESL","17:20:00"
19415,"ESL","17:20:00"
19416,"ESL","17:25:00"
19417,"ESL","17:30:00"
19418,"ESL","17:34:00"
19419,"ESL","17:34:00"
19420,"ESL","17:35:00"
19421,"ESL","17:35:00"
19422,"ESL","17:35:00"
19423,"ESL","17:35:00"
19424,"ESL","17:40:00"
19425,"ESL","17:40:00"
19426,"ESL","17:40:00"
19427,"ESL","17:42:00"
19428,"ESL","17:43:00"
19429,"ESL","17:43:00"
19430,"ESL","17:46:00"
19431,"ESL","17:49:00"
19432,"ESL","17:49:00"
19433,"ESL","17:49:00"
19434,"ESL","17:48:00"
19435,"ESL","17:51:00"
19436,"ESL","17:51:00"
19437,"ESL","17:51:00"
19438,"ESL","17:51:00"
19439,"ESL","17:52:00"
19440,"ESL","17:55:00"
19441,"ESL","17:55:00"
19442,"ESL","17:59:00"
19443,"ESL","17:59:00"
19444,"ESL","17:59:00"
19445,"ESL","18:00:00"
19446,"ESL","18:03:00"
19447,"ESL","18:11:00"
19448,"ESL","18:13:00"
19449,"ESL","18:13:00"
19450,"ESL","18:13:00"
19451,"ESL","18:13:00"
19452,"ESL","18:13:00"
19453,"ESL","18:14:00"
19454,"ESL","18:14:00"
19455,"ESL","18:17:00"
19456,"ESL","18:23:00"
19457,"ESL","18:25:00"
19458,"ESL","18:28:00"
19459,"ESL","18:28:00"
19460,"ESL","18:28:00"
19461,"ESL","18:31:00"
19462,"ESL","18:35:00"
19463,"ESL","18:35:00"
19464,"ESL","18:35:00"
19465,"ESL","18:35:00"
19466,"ESL","18:35:00"
19467,"ESL","18:35:00"
19468,"ESL","18:35:00"
19469,"ESL","18:42:00"
19470,"ESL","18:42:00"
19471,"ESL","18:42:00"
19472,"ESL","18:42:00"
19473,"ESL","18:44:00"
19474,"ESL","18:44:00"
19475,"ESL","18:52:00"
19476,"ESL","18:51:00"
19477,"ESL","18:56:00"
19478,"ESL","19:00:00"
19479,"ESL","19:00:00"
19480,"ESL","19:04:00"
19481,"ESL","19:09:00"
19482,"ESL","19:09:00"
19483,"ESL","19:10:00"
19484,"ESL","19:12:00"
19485,"ESL","19:11:00"
19486,"ESL","19:11:00"
19487,"ESL","19:11:00"
19488,"ESL","19:11:00"
19489,"ESL","19:11:00"
19490,"ESL","19:14:00"
19491,"ESL","19:13:00"
19492,"ESL","19:13:00"
19493,"ESL","19:13:00"
19494,"ESL","19:13:00"
19495,"ESL","19:13:00"
19496,"ESL","19:13:00"
19497,"ESL","19:13:00"
19498,"ESL","19:13:00"
19499,"ESL","19:19:00"
19500,"ESL","19:24:00"
19501,"ESL","19:24:00"
19502,"ESL","19:24:00"
19503,"ESL","19:25:00"
19504,"ESL","19:28:00"
19505,"ESL","19:29:00"
19506,"ESL","19:31:00"
19507,"ESL","19:31:00"
19508,"ESL","19:31:00"
19509,"ESL","19:35:00"
19510,"ESL","19:35:00"
19511,"ESL","19:40:00"
19512,"ESL","19:40:00"
19513,"ESL","19:42:00"
19514,"ESL","19:42:00"
19515,"ESL","19:42:00"
19516,"ESL","19:42:00"
19517,"ESL","19:42:00"
19518,"ESL","19:43:00"
19519,"ESL","19:43:00"
19520,"ESL","19:44:00"
19521,"ESL","19:50:00"
19522,"ESL","19:55:00"
19523,"ESL","19:55:00"
23942,"EYK","00:01:00"
23943,"EYK","00:02:00"
23944,"EYK","00:04:00"
23945,"EYK","00:04:00"
23946,"EYK","00:10:00"
23947,"EYK","00:10:00"
23948,"EYK","00:10:00"
23949,"EYK","00:10:00"
23950,"EYK","00:14:00"
23951,"EYK","00:14:00"
23952,"EYK","00:16:00"
23953,"EYK","00:16:00"
23954,"EYK","00:16:00"
23955,"EYK","00:16:00"
23956,"EYK","00:17:00"
23957,"EYK","00:17:00"
23958,"EYK","00:17:00"
23959,"EYK","00:17:00"
23960,"EYK","00:17:00"
23961,"EYK","00:21:00"
23962,"EYK","00:21:00"
23963,"EYK","00:21:00"
23964,"EYK","00:24:00"
23965,"EYK","00:24:00"
23966,"EYK","00:28:00"
23967,"EYK","00:29:00"
23968,"EYK","00:29:00"
23969,"EYK","00:33:00"
23970,"EYK","00:36:00"
23971,"EYK","00:36:00"
23972,"EYK","00:41:00"
23973,"EYK","00:41:00"
23974,"EYK","00:41:00"
23975,"EYK","00:41:00"
23976,"EYK","00:41:00"
23977,"EYK","00:41:00"
23978,"EYK","00:41:00"
23979,"EYK","00:46:00"
23980,"EYK","00:46:00"
23981,"EYK","00:46:00"
23982,"EYK","00:47:00"
23983,"EYK","00:51:00"
23984,"EYK","00:51:00"
23985,"EYK","00:56:00"
23986,"EYK","00:56:00"
23987,"EYK","00:56:00"
23988,"EYK","01:00:00"
23989,"EYK","01:05:00"
23990,"EYK","01:05:00"
23991,"EYK","01:08:00"
23992,"EYK","01:09:00"
23993,"EYK","01:09:00"
23994,"EYK","01:09:00"
19907,"GDX",NULL
19908,"GDX","00:02:00"
19909,"GDX","00:06:00"
19910,"GDX","00:08:00"
19911,"GDX","00:08:00"
19912,"GDX","00:15:00"
19913,"GDX","00:15:00"
19914,"GDX","00:15:00"
19915,"GDX","00:15:00"
19916,"GDX","00:15:00"
19917,"GDX","00:15:00"
19918,"GDX","00:27:00"
19919,"GDX","00:30:00"
19920,"GDX","00:34:00"
19921,"GDX","00:34:00"
19922,"GDX","00:34:00"
19923,"GDX","00:37:00"
19924,"GDX","00:37:00"
19925,"GDX","00:39:00"
19926,"GDX","00:46:00"
19927,"GDX","00:49:00"
19928,"GDX","00:48:00"
19929,"GDX","00:48:00"
19930,"GDX","00:52:00"
19931,"GDX","00:52:00"
19932,"GDX","00:52:00"
19933,"GDX","00:52:00"
19934,"GDX","00:56:00"
19935,"GDX","00:56:00"
19936,"GDX","00:56:00"
19937,"GDX","00:56:00"
19938,"GDX","01:02:00"
19939,"GDX","01:07:00"
19940,"GDX","01:11:00"
19941,"GDX","01:11:00"
19942,"GDX","01:11:00"
23829,"GDZ",NULL
23830,"GDZ",NULL
23831,"GDZ",NULL
23832,"GDZ","00:07:00"
23833,"GDZ","00:07:00"
23834,"GDZ","00:07:00"
23835,"GDZ","00:07:00"
23836,"GDZ","00:07:00"
23837,"GDZ","03:02:00"
23838,"GDZ","03:03:00"
23839,"GDZ","03:07:00"
23840,"GDZ","03:07:00"
23841,"GDZ","03:13:00"
23842,"GDZ","03:14:00"
23843,"GDZ","03:14:00"
23844,"GDZ","03:18:00"
23845,"GDZ","03:18:00"
23846,"GDZ","03:24:00"
23847,"GDZ","03:24:00"
23848,"GDZ","03:24:00"
23849,"GDZ","03:24:00"
23850,"GDZ","03:27:00"
23851,"GDZ","03:35:00"
23852,"GDZ","06:31:00"
23853,"GDZ","06:33:00"
23854,"GDZ","06:33:00"
23855,"GDZ","06:33:00"
23856,"GDZ","06:36:00"
23857,"GDZ","06:36:00"
23858,"GDZ","09:28:00"
23859,"GDZ","09:31:00"
23860,"GDZ","09:33:00"
23861,"GDZ","09:36:00"
23862,"GDZ","09:40:00"
23863,"GDZ","09:43:00"
23864,"GDZ","09:43:00"
23865,"GDZ","09:43:00"
23866,"GDZ","09:43:00"
23867,"GDZ","09:43:00"
23868,"GDZ","09:43:00"
23869,"GDZ","09:43:00"
23870,"GDZ","09:49:00"
23871,"GDZ","09:49:00"
23872,"GDZ","09:49:00"
23873,"GDZ","09:49:00"
23874,"GDZ","09:53:00"
23875,"GDZ","09:53:00"
23876,"GDZ","09:53:00"
23877,"GDZ","09:55:00"
23878,"GDZ","09:59:00"
23879,"GDZ","10:00:00"
23880,"GDZ","10:00:00"
23881,"GDZ","10:05:00"
23882,"GDZ","10:05:00"
23883,"GDZ","10:12:00"
23884,"GDZ","10:12:00"
23885,"GDZ","10:17:00"
23886,"GDZ","10:17:00"
23887,"GDZ","10:17:00"
23888,"GDZ","10:19:00"
23889,"GDZ","10:22:00"
23890,"GDZ","10:21:00"
23891,"GDZ","10:21:00"
23892,"GDZ","10:21:00"
23893,"GDZ","10:25:00"
23894,"GDZ","10:27:00"
23895,"GDZ","10:27:00"
23896,"GDZ","10:29:00"
23897,"GDZ","10:28:00"
23898,"GDZ","10:37:00"
23899,"GDZ","10:37:00"
23900,"GDZ","10:37:00"
23901,"GDZ","10:40:00"
23902,"GDZ","10:40:00"
23903,"GDZ","10:40:00"
23904,"GDZ","10:40:00"
23905,"GDZ","10:44:00"
23906,"GDZ","10:44:00"
23907,"GDZ","10:44:00"
23908,"GDZ","10:44:00"
23909,"GDZ","10:47:00"
23910,"GDZ","13:51:00"
23911,"GDZ","13:51:00"
23912,"GDZ","13:51:00"
23913,"GDZ","13:51:00"
23914,"GDZ","13:52:00"
23915,"GDZ","13:52:00"
23916,"GDZ","13:52:00"
23917,"GDZ","13:56:00"
23918,"GDZ","13:57:00"
23919,"GDZ","14:01:00"
23920,"GDZ","14:04:00"
23921,"GDZ","14:04:00"
23922,"GDZ","14:04:00"
23923,"GDZ","14:05:00"
23924,"GDZ","14:06:00"
23925,"GDZ","14:10:00"
23926,"GDZ","14:10:00"
23927,"GDZ","14:10:00"
23928,"GDZ","14:10:00"
23929,"GDZ","14:17:00"
23930,"GDZ","14:17:00"
23931,"GDZ","14:17:00"
23932,"GDZ","14:17:00"
23933,"GDZ","14:19:00"
23934,"GDZ","14:19:00"
23935,"GDZ","14:25:00"
23936,"GDZ","14:31:00"
23937,"GDZ","14:31:00"
23938,"GDZ","14:31:00"
23939,"GDZ","14:31:00"
23940,"GDZ","14:33:00"
23941,"GDZ","14:33:00"
20310,"GOJ","00:04:00"
20311,"GOJ","00:04:00"
20312,"GOJ","00:05:00"
20313,"GOJ","02:54:00"
20314,"GOJ","02:54:00"
20315,"GOJ","02:54:00"
20316,"GOJ","02:55:00"
20317,"GOJ","02:56:00"
20318,"GOJ","02:56:00"
20319,"GOJ","02:59:00"
20320,"GOJ","02:59:00"
20321,"GOJ","02:59:00"
20322,"GOJ","03:03:00"
20323,"GOJ","03:08:00"
20324,"GOJ","03:10:00"
20325,"GOJ","03:15:00"
20326,"GOJ","03:15:00"
20327,"GOJ","03:17:00"
20328,"GOJ","03:21:00"
20329,"GOJ","03:21:00"
20330,"GOJ","03:23:00"
20331,"GOJ","03:23:00"
20332,"GOJ","03:23:00"
20333,"GOJ","03:23:00"
20334,"GOJ","03:23:00"
20335,"GOJ","03:23:00"
20336,"GOJ","03:23:00"
20337,"GOJ","03:23:00"
20338,"GOJ","03:23:00"
20339,"GOJ","03:26:00"
20340,"GOJ","03:26:00"
20341,"GOJ","03:26:00"
20342,"GOJ","03:26:00"
20343,"GOJ","03:26:00"
20344,"GOJ","03:26:00"
20345,"GOJ","03:26:00"
20346,"GOJ","03:26:00"
20347,"GOJ","03:26:00"
20348,"GOJ","03:26:00"
20349,"GOJ","03:27:00"
20350,"GOJ","03:27:00"
20351,"GOJ","03:27:00"
20352,"GOJ","03:27:00"
20353,"GOJ","06:42:00"
20354,"GOJ","06:42:00"
20355,"GOJ","06:42:00"
20356,"GOJ","06:42:00"
20357,"GOJ","06:43:00"
20358,"GOJ","06:43:00"
20359,"GOJ","06:46:00"
20360,"GOJ","06:46:00"
20361,"GOJ","06:46:00"
20362,"GOJ","06:51:00"
20363,"GOJ","06:53:00"
20364,"GOJ","06:58:00"
20365,"GOJ","07:01:00"
20366,"GOJ","07:03:00"
20367,"GOJ","07:08:00"
20368,"GOJ","10:10:00"
20369,"GOJ","10:10:00"
20370,"GOJ","10:10:00"
20371,"GOJ","10:15:00"
20372,"GOJ","10:15:00"
20373,"GOJ","10:16:00"
20374,"GOJ","10:16:00"
20375,"GOJ","10:16:00"
20376,"GOJ","10:16:00"
20377,"GOJ","10:16:00"
20378,"GOJ","10:16:00"
20379,"GOJ","10:16:00"
20380,"GOJ","10:16:00"
20381,"GOJ","10:17:00"
20382,"GOJ","10:17:00"
20383,"GOJ","10:17:00"
20384,"GOJ","10:20:00"
20385,"GOJ","10:24:00"
20386,"GOJ","10:29:00"
20387,"GOJ","10:35:00"
20388,"GOJ","10:41:00"
20389,"GOJ","10:43:00"
20390,"GOJ","10:44:00"
20391,"GOJ","10:44:00"
20392,"GOJ","14:01:00"
20393,"GOJ","14:01:00"
20394,"GOJ","17:21:00"
20395,"GOJ","17:27:00"
20396,"GOJ","17:30:00"
20397,"GOJ","17:30:00"
20398,"GOJ","17:30:00"
20399,"GOJ","17:30:00"
20400,"GOJ","17:30:00"
20401,"GOJ","17:32:00"
20402,"GOJ","17:32:00"
20403,"GOJ","17:32:00"
20404,"GOJ","17:32:00"
20405,"GOJ","17:38:00"
20406,"GOJ","17:43:00"
20407,"GOJ","17:43:00"
20408,"GOJ","17:43:00"
20409,"GOJ","17:43:00"
20410,"GOJ","17:43:00"
20411,"GOJ","17:46:00"
20412,"GOJ","17:46:00"
20413,"GOJ","17:49:00"
20414,"GOJ","17:49:00"
20415,"GOJ","17:51:00"
20416,"GOJ","17:52:00"
20417,"GOJ","17:52:00"
20418,"GOJ","17:53:00"
20419,"GOJ","17:56:00"
20420,"GOJ","17:58:00"
20421,"GOJ","18:01:00"
20422,"GOJ","18:06:00"
20423,"GOJ","18:09:00"
20424,"GOJ","18:09:00"
20425,"GOJ","18:11:00"
20426,"GOJ","18:12:00"
20427,"GOJ","18:15:00"
20428,"GOJ","18:16:00"
20429,"GOJ","18:22:00"
20430,"GOJ","18:26:00"
20431,"GOJ","18:32:00"
20432,"GOJ","18:37:00"
20433,"GOJ","22:36:00"
20434,"GOJ","22:36:00"
20435,"GOJ","22:36:00"
20436,"GOJ","22:36:00"
20437,"GOJ","22:37:00"
20438,"GOJ","22:37:00"
20439,"GOJ","22:41:00"
20440,"GOJ","22:46:00"
20441,"GOJ","22:46:00"
20442,"GOJ","22:49:00"
20443,"GOJ","22:49:00"
20444,"GOJ","22:49:00"
20445,"GOJ","22:52:00"
20446,"GOJ","22:54:00"
20447,"GOJ","22:54:00"
20448,"GOJ","22:54:00"
20449,"GOJ","22:54:00"
20450,"GOJ","23:00:00"
20451,"GOJ","23:00:00"
20452,"GOJ","23:00:00"
20453,"GOJ","23:03:00"
20454,"GOJ","23:04:00"
20455,"GOJ","23:04:00"
20456,"GOJ","23:04:00"
20457,"GOJ","23:10:00"
20458,"GOJ","26:27:00"
20459,"GOJ","26:33:00"
20460,"GOJ","26:33:00"
20461,"GOJ","26:33:00"
20462,"GOJ","26:33:00"
20463,"GOJ","26:37:00"
20464,"GOJ","26:37:00"
20465,"GOJ","26:43:00"
20466,"GOJ","26:43:00"
20467,"GOJ","26:44:00"
20468,"GOJ","26:44:00"
20469,"GOJ","26:44:00"
20470,"GOJ","26:44:00"
20471,"GOJ","26:44:00"
20472,"GOJ","26:44:00"
20473,"GOJ","26:50:00"
20474,"GOJ","26:52:00"
20475,"GOJ","26:53:00"
20476,"GOJ","26:53:00"
20477,"GOJ","26:58:00"
20478,"GOJ","26:58:00"
20479,"GOJ","27:00:00"
20480,"GOJ","27:00:00"
20481,"GOJ","27:04:00"
20482,"GOJ","27:04:00"
20483,"GOJ","27:07:00"
20484,"GOJ","27:07:00"
20485,"GOJ","27:07:00"
20486,"GOJ","27:13:00"
20487,"GOJ","27:13:00"
20488,"GOJ","27:17:00"
20489,"GOJ","27:17:00"
20490,"GOJ","27:19:00"
20491,"GOJ","27:19:00"
20492,"GOJ","30:21:00"
20493,"GOJ","30:21:00"
20494,"GOJ","30:21:00"
20495,"GOJ","30:21:00"
20496,"GOJ","30:25:00"
20497,"GOJ","30:27:00"
20498,"GOJ","34:15:00"
20499,"GOJ","34:17:00"
20500,"GOJ","34:19:00"
20501,"GOJ","34:22:00"
20502,"GOJ","34:22:00"
20503,"GOJ","34:22:00"
20504,"GOJ","34:24:00"
20505,"GOJ","34:28:00"
20506,"GOJ","34:28:00"
20507,"GOJ","34:28:00"
20508,"GOJ","34:28:00"
20509,"GOJ","34:28:00"
20510,"GOJ","34:31:00"
20511,"GOJ","34:31:00"
20512,"GOJ","34:32:00"
20513,"GOJ","34:33:00"
20514,"GOJ","34:36:00"
20515,"GOJ","34:36:00"
20516,"GOJ","34:37:00"
20517,"GOJ","34:37:00"
20518,"GOJ","34:37:00"
20519,"GOJ","34:37:00"
20520,"GOJ","34:37:00"
20521,"GOJ","34:37:00"
20522,"GOJ","34:37:00"
20523,"GOJ","34:39:00"
20524,"GOJ","34:42:00"
20525,"GOJ","34:46:00"
20526,"GOJ","34:48:00"
20527,"GOJ","34:51:00"
20528,"GOJ","34:51:00"
20529,"GOJ","34:56:00"
20530,"GOJ","35:01:00"
20531,"GOJ","35:05:00"
20532,"GOJ","35:05:00"
20533,"GOJ","35:05:00"
20534,"GOJ","35:08:00"
20535,"GOJ","35:09:00"
20536,"GOJ","35:09:00"
20537,"GOJ","35:09:00"
20538,"GOJ","35:09:00"
20539,"GOJ","35:09:00"
20540,"GOJ","35:09:00"
20541,"GOJ","35:09:00"
20542,"GOJ","35:09:00"
20543,"GOJ","35:14:00"
20544,"GOJ","35:14:00"
20545,"GOJ","35:17:00"
20546,"GOJ","35:17:00"
20547,"GOJ","35:18:00"
20548,"GOJ","35:18:00"
20549,"GOJ","35:18:00"
20550,"GOJ","35:18:00"
20551,"GOJ","35:20:00"
20552,"GOJ","35:20:00"
20553,"GOJ","35:22:00"
20554,"GOJ","35:28:00"
20555,"GOJ","35:32:00"
20556,"GOJ","35:32:00"
20557,"GOJ","35:32:00"
20558,"GOJ","35:35:00"
20559,"GOJ","35:35:00"
20560,"GOJ","35:35:00"
20561,"GOJ","35:37:00"
20562,"GOJ","35:37:00"
20563,"GOJ","35:38:00"
20564,"GOJ","35:42:00"
20565,"GOJ","35:47:00"
20566,"GOJ","35:47:00"
20567,"GOJ","35:47:00"
20568,"GOJ","35:47:00"
20569,"GOJ","35:47:00"
20570,"GOJ","35:47:00"
20571,"GOJ","35:47:00"
20572,"GOJ","35:51:00"
20573,"GOJ","35:56:00"
20574,"GOJ","35:56:00"
20575,"GOJ","35:55:00"
20576,"GOJ","38:58:00"
20577,"GOJ","38:59:00"
20578,"GOJ","38:59:00"
20579,"GOJ","39:02:00"
20580,"GOJ","39:09:00"
20581,"GOJ","39:12:00"
20582,"GOJ","39:15:00"
20583,"GOJ","39:15:00"
20584,"GOJ","39:15:00"
20585,"GOJ","39:18:00"
20586,"GOJ","39:18:00"
20587,"GOJ","39:18:00"
20588,"GOJ","39:23:00"
20589,"GOJ","39:23:00"
20590,"GOJ","39:23:00"
20591,"GOJ","39:23:00"
20592,"GOJ","39:23:00"
20593,"GOJ","39:27:00"
20594,"GOJ","39:27:00"
20595,"GOJ","39:32:00"
20596,"GOJ","39:32:00"
20597,"GOJ","39:32:00"
20598,"GOJ","39:35:00"
20599,"GOJ","39:38:00"
20600,"GOJ","39:42:00"
20601,"GOJ","39:41:00"
20602,"GOJ","39:45:00"
