"flight_id","departure_airport","sum"
2359,"DME","231:13:00"
2360,"DME","231:13:00"
2361,"DME","231:18:00"
2362,"DME","234:39:00"
2363,"DME","234:39:00"
2364,"DME","234:39:00"
2365,"DME","234:35:00"
2366,"DME","234:35:00"
2367,"DME","234:35:00"
2368,"DME","234:35:00"
2369,"DME","234:35:00"
2370,"DME","234:40:00"
2371,"DME","234:40:00"
2372,"DME","234:40:00"
2373,"DME","234:41:00"
2374,"DME","234:41:00"
2375,"DME","234:41:00"
2376,"DME","234:45:00"
2377,"DME","234:45:00"
2378,"DME","234:45:00"
2379,"DME","234:45:00"
2380,"DME","234:45:00"
2381,"DME","234:51:00"
2382,"DME","234:55:00"
2383,"DME","235:03:00"
2384,"DME","235:03:00"
2385,"DME","235:03:00"
2386,"DME","235:03:00"
2387,"DME","235:03:00"
2388,"DME","235:03:00"
2389,"DME","235:03:00"
2390,"DME","235:03:00"
2391,"DME","235:11:00"
2392,"DME","235:11:00"
2393,"DME","235:11:00"
2394,"DME","235:15:00"
2395,"DME","235:17:00"
2396,"DME","235:17:00"
2397,"DME","235:17:00"
2398,"DME","235:21:00"
2399,"DME","235:21:00"
2400,"DME","235:21:00"
2401,"DME","235:21:00"
2402,"DME","235:23:00"
2403,"DME","235:28:00"
2404,"DME","235:28:00"
2405,"DME","235:30:00"
2406,"DME","235:37:00"
2407,"DME","235:41:00"
2408,"DME","235:42:00"
2409,"DME","235:42:00"
2410,"DME","235:48:00"
2411,"DME","235:48:00"
2412,"DME","235:54:00"
2413,"DME","235:56:00"
2414,"DME","236:02:00"
2415,"DME","236:02:00"
2416,"DME","236:08:00"
2417,"DME","236:08:00"
2418,"DME","236:13:00"
2419,"DME","236:13:00"
2420,"DME","236:14:00"
2421,"DME","236:14:00"
2422,"DME","236:17:00"
2423,"DME","236:17:00"
2424,"DME","236:24:00"
2425,"DME","236:24:00"
2426,"DME","236:24:00"
2427,"DME","236:24:00"
2428,"DME","236:26:00"
2429,"DME","236:26:00"
2430,"DME","236:26:00"
2431,"DME","236:31:00"
2432,"DME","236:30:00"
2433,"DME","236:30:00"
2434,"DME","236:30:00"
2435,"DME","236:38:00"
2436,"DME","236:41:00"
2437,"DME","236:41:00"
2438,"DME","236:41:00"
2439,"DME","236:41:00"
2440,"DME","236:41:00"
2441,"DME","236:41:00"
2442,"DME","236:45:00"
2443,"DME","236:45:00"
2444,"DME","236:45:00"
2445,"DME","236:49:00"
2446,"DME","236:52:00"
2447,"DME","236:59:00"
2448,"DME","237:00:00"
2449,"DME","237:00:00"
2450,"DME","237:02:00"
2451,"DME","237:02:00"
2452,"DME","237:02:00"
2453,"DME","237:07:00"
2454,"DME","237:11:00"
2455,"DME","237:11:00"
2456,"DME","237:17:00"
2457,"DME","237:17:00"
2458,"DME","237:21:00"
2459,"DME","237:21:00"
2460,"DME","237:21:00"
2461,"DME","237:29:00"
2462,"DME","237:32:00"
2463,"DME","237:32:00"
2464,"DME","239:52:00"
2465,"DME","239:52:00"
2466,"DME","239:52:00"
2467,"DME","239:52:00"
2468,"DME","239:55:00"
2469,"DME","239:57:00"
2470,"DME","239:57:00"
2471,"DME","239:57:00"
2472,"DME","239:59:00"
2473,"DME","239:57:00"
2474,"DME","239:57:00"
2475,"DME","239:57:00"
2476,"DME","239:57:00"
2477,"DME","239:57:00"
2478,"DME","239:59:00"
2479,"DME","240:01:00"
2480,"DME","240:05:00"
2481,"DME","240:05:00"
2482,"DME","240:05:00"
2483,"DME","240:05:00"
2484,"DME","240:01:00"
2485,"DME","240:09:00"
2486,"DME","240:11:00"
2487,"DME","240:11:00"
2488,"DME","240:11:00"
2489,"DME","240:11:00"
2490,"DME","240:15:00"
2491,"DME","240:16:00"
2492,"DME","240:16:00"
2493,"DME","240:16:00"
2494,"DME","240:21:00"
2495,"DME","240:24:00"
2496,"DME","243:58:00"
2497,"DME","244:03:00"
2498,"DME","244:03:00"
2499,"DME","244:03:00"
2500,"DME","244:03:00"
2501,"DME","244:03:00"
2502,"DME","244:04:00"
2503,"DME","244:07:00"
2504,"DME","244:07:00"
2505,"DME","244:07:00"
2506,"DME","244:07:00"
2507,"DME","244:07:00"
2508,"DME","244:10:00"
2509,"DME","244:12:00"
2510,"DME","244:12:00"
2511,"DME","244:12:00"
2512,"DME","244:16:00"
2513,"DME","244:16:00"
2514,"DME","244:16:00"
2515,"DME","244:17:00"
2516,"DME","244:21:00"
2517,"DME","247:45:00"
2518,"DME","247:45:00"
2519,"DME","247:45:00"
2520,"DME","247:44:00"
2521,"DME","247:43:00"
2522,"DME","247:43:00"
2523,"DME","247:43:00"
2524,"DME","247:45:00"
2525,"DME","247:49:00"
2526,"DME","247:49:00"
2527,"DME","247:48:00"
2528,"DME","247:48:00"
2529,"DME","247:53:00"
2530,"DME","247:53:00"
2531,"DME","247:53:00"
2532,"DME","247:53:00"
2533,"DME","247:53:00"
2534,"DME","247:53:00"
2535,"DME","247:53:00"
2536,"DME","247:57:00"
2537,"DME","247:57:00"
2538,"DME","247:59:00"
2539,"DME","247:59:00"
2540,"DME","248:01:00"
2541,"DME","248:04:00"
2542,"DME","248:08:00"
2543,"DME","248:09:00"
2544,"DME","248:09:00"
2545,"DME","248:09:00"
2546,"DME","248:14:00"
2547,"DME","248:14:00"
2548,"DME","248:16:00"
2549,"DME","248:16:00"
2550,"DME","248:16:00"
2551,"DME","248:16:00"
2552,"DME","248:16:00"
2553,"DME","248:22:00"
2554,"DME","248:22:00"
2555,"DME","248:22:00"
2556,"DME","248:22:00"
2557,"DME","248:24:00"
2558,"DME","248:32:00"
2559,"DME","248:36:00"
2560,"DME","248:40:00"
2561,"DME","248:42:00"
2562,"DME","248:43:00"
2563,"DME","248:44:00"
2564,"DME","248:50:00"
2565,"DME","248:50:00"
2566,"DME","248:50:00"
2567,"DME","248:50:00"
2568,"DME","248:50:00"
2569,"DME","248:54:00"
2570,"DME","248:54:00"
2571,"DME","248:54:00"
2572,"DME","248:51:00"
2573,"DME","248:54:00"
2574,"DME","248:54:00"
2575,"DME","248:56:00"
2576,"DME","248:56:00"
2577,"DME","248:58:00"
2578,"DME","248:59:00"
2579,"DME","248:59:00"
2580,"DME","248:59:00"
2581,"DME","248:59:00"
2582,"DME","248:59:00"
2583,"DME","248:59:00"
2584,"DME","248:59:00"
2585,"DME","249:00:00"
2586,"DME","249:00:00"
2587,"DME","249:00:00"
2588,"DME","249:00:00"
2589,"DME","249:01:00"
2590,"DME","249:09:00"
2591,"DME","249:13:00"
2592,"DME","249:13:00"
2593,"DME","249:15:00"
2594,"DME","249:17:00"
2595,"DME","249:17:00"
2596,"DME","249:17:00"
2597,"DME","249:17:00"
2598,"DME","249:18:00"
2599,"DME","249:18:00"
2600,"DME","249:19:00"
2601,"DME","249:19:00"
2602,"DME","249:19:00"
2603,"DME","249:19:00"
2604,"DME","249:19:00"
2605,"DME","249:19:00"
2606,"DME","252:42:00"
2607,"DME","252:42:00"
2608,"DME","252:42:00"
2609,"DME","252:42:00"
2610,"DME","252:42:00"
2611,"DME","252:42:00"
2612,"DME","252:45:00"
2613,"DME","252:46:00"
2614,"DME","252:48:00"
2615,"DME","252:48:00"
2616,"DME","252:52:00"
2617,"DME","252:54:00"
2618,"DME","252:58:00"
2619,"DME","252:58:00"
2620,"DME","252:56:00"
2621,"DME","252:59:00"
2622,"DME","253:02:00"
2623,"DME","253:06:00"
2624,"DME","253:06:00"
2625,"DME","253:06:00"
2626,"DME","253:06:00"
2627,"DME","253:07:00"
2628,"DME","253:08:00"
2629,"DME","253:12:00"
2630,"DME","253:15:00"
2631,"DME","253:17:00"
2632,"DME","253:17:00"
2633,"DME","253:20:00"
2634,"DME","253:20:00"
2635,"DME","253:20:00"
2636,"DME","253:22:00"
2637,"DME","253:26:00"
2638,"DME","253:29:00"
2639,"DME","253:29:00"
2640,"DME","253:29:00"
2641,"DME","253:29:00"
2642,"DME","253:33:00"
2643,"DME","253:34:00"
2644,"DME","253:39:00"
2645,"DME","253:45:00"
2646,"DME","253:45:00"
2647,"DME","253:45:00"
2648,"DME","256:37:00"
2649,"DME","256:37:00"
2650,"DME","260:33:00"
2651,"DME","260:33:00"
2652,"DME","260:33:00"
2653,"DME","260:33:00"
2654,"DME","260:33:00"
2655,"DME","260:33:00"
2656,"DME","260:37:00"
2657,"DME","260:37:00"
2658,"DME","263:28:00"
2659,"DME","263:28:00"
2660,"DME","263:29:00"
2661,"DME","263:31:00"
2662,"DME","263:34:00"
2663,"DME","263:34:00"
2664,"DME","263:35:00"
2665,"DME","263:35:00"
2666,"DME","263:35:00"
2667,"DME","263:35:00"
2668,"DME","263:35:00"
2669,"DME","263:35:00"
2670,"DME","263:36:00"
2671,"DME","263:41:00"
2672,"DME","263:40:00"
2673,"DME","263:40:00"
2674,"DME","263:40:00"
2675,"DME","263:40:00"
2676,"DME","263:40:00"
2677,"DME","263:40:00"
2678,"DME","263:44:00"
2679,"DME","263:48:00"
2680,"DME","263:50:00"
2681,"DME","263:52:00"
2682,"DME","263:52:00"
2683,"DME","263:52:00"
2684,"DME","263:52:00"
2685,"DME","263:52:00"
2686,"DME","263:52:00"
2687,"DME","263:52:00"
2688,"DME","263:52:00"
2689,"DME","267:19:00"
2690,"DME","267:22:00"
2691,"DME","267:26:00"
2692,"DME","267:31:00"
2693,"DME","267:31:00"
2694,"DME","267:31:00"
2695,"DME","267:34:00"
2696,"DME","267:34:00"
2697,"DME","267:34:00"
2698,"DME","267:36:00"
2699,"DME","267:36:00"
2700,"DME","267:36:00"
2701,"DME","267:38:00"
2702,"DME","267:41:00"
2703,"DME","267:41:00"
2704,"DME","267:47:00"
2705,"DME","267:46:00"
2706,"DME","267:46:00"
2707,"DME","267:46:00"
2708,"DME","267:47:00"
2709,"DME","267:48:00"
2710,"DME","267:48:00"
2711,"DME","267:48:00"
2712,"DME","267:48:00"
2713,"DME","267:48:00"
2714,"DME","267:48:00"
2715,"DME","267:51:00"
2716,"DME","267:51:00"
2717,"DME","267:53:00"
2718,"DME","267:54:00"
2719,"DME","267:54:00"
2720,"DME","267:57:00"
2721,"DME","267:57:00"
2722,"DME","267:57:00"
2723,"DME","268:02:00"
2724,"DME","268:02:00"
2725,"DME","268:03:00"
2726,"DME","268:09:00"
2727,"DME","268:09:00"
2728,"DME","268:09:00"
2729,"DME","268:09:00"
2730,"DME","268:09:00"
2731,"DME","268:11:00"
2732,"DME","268:16:00"
2733,"DME","268:16:00"
2734,"DME","268:17:00"
2735,"DME","268:17:00"
2736,"DME","268:17:00"
2737,"DME","268:17:00"
2738,"DME","271:53:00"
2739,"DME","271:56:00"
2740,"DME","271:59:00"
2741,"DME","271:59:00"
2742,"DME","271:59:00"
2743,"DME","272:03:00"
2744,"DME","272:03:00"
2745,"DME","272:10:00"
2746,"DME","272:10:00"
2747,"DME","272:11:00"
2748,"DME","272:14:00"
2749,"DME","272:14:00"
2750,"DME","272:14:00"
2751,"DME","272:17:00"
2752,"DME","272:21:00"
2753,"DME","272:24:00"
2754,"DME","272:26:00"
2755,"DME","272:26:00"
2756,"DME","272:26:00"
2757,"DME","272:32:00"
2758,"DME","272:34:00"
2759,"DME","272:34:00"
2760,"DME","272:37:00"
2761,"DME","272:37:00"
2762,"DME","272:37:00"
2763,"DME","272:37:00"
2764,"DME","272:37:00"
2765,"DME","272:39:00"
2766,"DME","272:44:00"
2767,"DME","272:48:00"
2768,"DME","272:48:00"
2769,"DME","272:49:00"
2770,"DME","272:50:00"
2771,"DME","272:56:00"
2772,"DME","273:00:00"
2773,"DME","273:00:00"
2774,"DME","273:04:00"
2775,"DME","273:04:00"
2776,"DME","273:04:00"
2777,"DME","273:05:00"
2778,"DME","273:05:00"
2779,"DME","273:05:00"
2780,"DME","273:05:00"
2781,"DME","273:05:00"
2782,"DME","273:05:00"
2783,"DME","273:05:00"
2784,"DME","273:09:00"
2785,"DME","273:14:00"
2786,"DME","273:18:00"
2787,"DME","273:18:00"
2788,"DME","273:18:00"
2789,"DME","273:18:00"
2790,"DME","273:18:00"
2791,"DME","273:18:00"
2792,"DME","273:22:00"
2793,"DME","277:05:00"
2794,"DME","277:05:00"
2795,"DME","277:05:00"
2796,"DME","277:07:00"
2797,"DME","277:08:00"
2798,"DME","277:08:00"
2799,"DME","277:08:00"
2800,"DME","277:12:00"
2801,"DME","277:16:00"
2802,"DME","277:20:00"
2803,"DME","277:23:00"
2804,"DME","277:26:00"
2805,"DME","277:26:00"
2806,"DME","277:29:00"
2807,"DME","277:34:00"
2808,"DME","277:33:00"
2809,"DME","277:33:00"
2810,"DME","277:34:00"
2811,"DME","277:34:00"
2812,"DME","277:34:00"
2813,"DME","277:34:00"
2814,"DME","277:40:00"
2815,"DME","277:42:00"
2816,"DME","277:43:00"
2817,"DME","277:46:00"
2818,"DME","281:43:00"
2819,"DME","281:43:00"
2820,"DME","281:43:00"
2821,"DME","281:47:00"
2822,"DME","281:47:00"
2823,"DME","281:47:00"
2824,"DME","281:47:00"
2825,"DME","281:47:00"
2826,"DME","281:47:00"
2827,"DME","281:47:00"
2828,"DME","281:47:00"
2829,"DME","281:50:00"
2830,"DME","281:50:00"
2831,"DME","281:53:00"
2832,"DME","281:56:00"
2833,"DME","281:58:00"
2834,"DME","282:02:00"
2835,"DME","284:56:00"
2836,"DME","284:56:00"
2837,"DME","285:00:00"
2838,"DME","285:01:00"
2839,"DME","285:02:00"
2840,"DME","285:07:00"
2841,"DME","285:07:00"
2842,"DME","285:07:00"
2843,"DME","285:07:00"
2844,"DME","285:09:00"
2845,"DME","285:13:00"
2846,"DME","285:18:00"
2847,"DME","285:18:00"
2848,"DME","285:23:00"
2849,"DME","285:23:00"
2850,"DME","285:28:00"
2851,"DME","285:32:00"
2852,"DME","289:50:00"
2853,"DME","289:55:00"
2854,"DME","289:55:00"
2855,"DME","289:55:00"
2856,"DME","290:00:00"
2857,"DME","290:05:00"
2858,"DME","290:05:00"
2859,"DME","290:05:00"
2860,"DME","290:05:00"
2861,"DME","290:05:00"
2862,"DME","290:05:00"
2863,"DME","290:05:00"
2864,"DME","290:05:00"
2865,"DME","290:05:00"
2866,"DME","290:10:00"
2867,"DME","290:14:00"
2868,"DME","290:14:00"
2869,"DME","290:14:00"
2870,"DME","290:18:00"
2871,"DME","293:35:00"
2872,"DME","293:37:00"
2873,"DME","293:37:00"
2874,"DME","293:37:00"
2875,"DME","293:37:00"
2876,"DME","293:38:00"
2877,"DME","293:38:00"
2878,"DME","293:40:00"
2879,"DME","293:40:00"
2880,"DME","293:40:00"
2881,"DME","293:41:00"
2882,"DME","293:41:00"
2883,"DME","293:45:00"
2884,"DME","293:48:00"
2885,"DME","293:48:00"
2886,"DME","293:52:00"
2887,"DME","293:52:00"
2888,"DME","293:54:00"
2889,"DME","293:54:00"
2890,"DME","293:54:00"
2891,"DME","293:54:00"
2892,"DME","293:54:00"
2893,"DME","293:54:00"
2894,"DME","293:54:00"
2895,"DME","293:58:00"
2896,"DME","294:00:00"
2897,"DME","294:04:00"
2898,"DME","294:06:00"
2899,"DME","294:06:00"
2900,"DME","294:06:00"
2901,"DME","294:11:00"
2902,"DME","294:11:00"
2903,"DME","294:18:00"
2904,"DME","294:18:00"
2905,"DME","297:37:00"
2906,"DME","297:37:00"
2907,"DME","297:37:00"
2908,"DME","297:37:00"
2909,"DME","297:39:00"
2910,"DME","297:39:00"
2911,"DME","297:40:00"
2912,"DME","297:40:00"
2913,"DME","297:40:00"
2914,"DME","297:40:00"
2915,"DME","297:40:00"
2916,"DME","297:40:00"
2917,"DME","297:40:00"
2918,"DME","297:40:00"
2919,"DME","297:44:00"
2920,"DME","297:47:00"
2921,"DME","297:47:00"
2922,"DME","297:47:00"
2923,"DME","297:47:00"
2924,"DME","297:52:00"
2925,"DME","297:52:00"
2926,"DME","297:55:00"
2927,"DME","297:55:00"
2928,"DME","297:55:00"
2929,"DME","297:55:00"
2930,"DME","297:55:00"
2931,"DME","297:55:00"
2932,"DME","297:55:00"
2933,"DME","297:55:00"
2934,"DME","298:00:00"
2935,"DME","298:05:00"
2936,"DME","298:08:00"
2937,"DME","298:08:00"
2938,"DME","298:12:00"
2939,"DME","298:12:00"
2940,"DME","298:12:00"
2941,"DME","298:12:00"
2942,"DME","298:14:00"
2943,"DME","298:14:00"
2944,"DME","298:14:00"
2945,"DME","298:14:00"
2946,"DME","298:14:00"
2947,"DME","298:14:00"
2948,"DME","298:17:00"
2949,"DME","298:17:00"
2950,"DME","298:17:00"
2951,"DME","298:19:00"
2952,"DME","298:24:00"
2953,"DME","298:24:00"
2954,"DME","298:24:00"
2955,"DME","298:28:00"
2956,"DME","298:31:00"
2957,"DME","298:33:00"
2958,"DME","298:37:00"
2959,"DME","298:39:00"
2960,"DME","298:43:00"
2961,"DME","298:46:00"
2962,"DME","298:50:00"
2963,"DME","298:54:00"
2964,"DME","298:54:00"
2965,"DME","298:54:00"
2966,"DME","298:54:00"
2967,"DME","298:54:00"
2968,"DME","298:58:00"
2969,"DME","298:58:00"
2970,"DME","298:58:00"
2971,"DME","299:00:00"
2972,"DME","299:06:00"
2973,"DME","299:08:00"
2974,"DME","299:13:00"
2975,"DME","299:18:00"
2976,"DME","299:25:00"
2977,"DME","299:27:00"
2978,"DME","299:27:00"
2979,"DME","299:27:00"
2980,"DME","299:28:00"
2981,"DME","299:28:00"
2982,"DME","299:28:00"
2983,"DME","299:30:00"
2984,"DME","299:39:00"
2985,"DME","299:39:00"
2986,"DME","299:39:00"
2987,"DME","299:40:00"
2988,"DME","299:40:00"
2989,"DME","303:44:00"
2990,"DME","303:46:00"
2991,"DME","303:46:00"
2992,"DME","303:51:00"
2993,"DME","303:51:00"
2994,"DME","303:51:00"
2995,"DME","303:51:00"
2996,"DME","303:52:00"
2997,"DME","303:53:00"
2998,"DME","303:53:00"
2999,"DME","303:57:00"
3000,"DME","303:57:00"
3001,"DME","303:57:00"
3002,"DME","304:02:00"
3003,"DME","304:05:00"
3004,"DME","304:10:00"
3005,"DME","304:13:00"
3006,"DME","304:17:00"
3007,"DME","304:17:00"
3008,"DME","304:17:00"
3009,"DME","304:17:00"
3010,"DME","304:21:00"
3011,"DME","304:21:00"
3012,"DME","304:24:00"
3013,"DME","304:28:00"
3014,"DME","304:28:00"
3015,"DME","304:28:00"
3016,"DME","304:28:00"
3017,"DME","304:28:00"
3018,"DME","304:28:00"
3019,"DME","304:28:00"
3020,"DME","304:28:00"
3021,"DME","304:32:00"
3022,"DME","304:35:00"
3023,"DME","304:35:00"
3024,"DME","304:35:00"
3025,"DME","304:35:00"
3026,"DME","304:35:00"
3027,"DME","304:35:00"
3028,"DME","304:38:00"
3029,"DME","304:41:00"
3030,"DME","304:46:00"
3031,"DME","304:49:00"
3032,"DME","304:56:00"
3033,"DME","304:59:00"
3034,"DME","305:00:00"
3035,"DME","305:02:00"
3036,"DME","305:05:00"
3037,"DME","305:08:00"
3038,"DME","305:12:00"
3039,"DME","305:16:00"
3040,"DME","305:16:00"
3041,"DME","305:16:00"
3042,"DME","305:16:00"
3043,"DME","305:16:00"
3044,"DME","305:16:00"
3045,"DME","305:16:00"
3046,"DME","305:16:00"
3047,"DME","305:16:00"
3048,"DME","305:16:00"
3049,"DME","305:22:00"
3050,"DME","305:26:00"
3051,"DME","305:31:00"
3052,"DME","305:36:00"
3053,"DME","305:40:00"
3054,"DME","305:41:00"
3055,"DME","305:41:00"
3056,"DME","305:44:00"
3057,"DME","305:46:00"
3058,"DME","305:51:00"
3059,"DME","305:57:00"
3060,"DME","306:01:00"
3061,"DME","306:01:00"
3062,"DME","306:04:00"
3063,"DME","306:06:00"
3064,"DME","306:06:00"
3065,"DME","306:06:00"
3066,"DME","306:06:00"
3067,"DME","306:07:00"
3068,"DME","306:08:00"
3069,"DME","306:08:00"
3070,"DME","306:11:00"
3071,"DME","306:11:00"
3072,"DME","306:13:00"
3073,"DME","306:13:00"
3074,"DME","306:13:00"
3075,"DME","306:15:00"
3076,"DME","306:19:00"
3077,"DME","306:19:00"
3078,"DME","306:20:00"
3079,"DME","306:24:00"
3080,"DME","306:25:00"
3081,"DME","306:25:00"
3082,"DME","309:58:00"
3083,"DME","309:58:00"
3084,"DME","309:58:00"
3085,"DME","310:02:00"
3086,"DME","310:02:00"
3087,"DME","313:28:00"
3088,"DME","313:31:00"
3089,"DME","313:31:00"
3090,"DME","313:36:00"
3091,"DME","313:40:00"
3092,"DME","313:40:00"
3093,"DME","313:40:00"
3094,"DME","313:44:00"
3095,"DME","313:44:00"
3096,"DME","313:44:00"
3097,"DME","313:44:00"
3098,"DME","313:49:00"
3099,"DME","313:49:00"
3100,"DME","313:49:00"
3101,"DME","313:49:00"
3102,"DME","313:49:00"
3103,"DME","313:49:00"
3104,"DME","313:49:00"
3105,"DME","313:53:00"
3106,"DME","313:53:00"
3107,"DME","317:24:00"
3108,"DME","317:27:00"
3109,"DME","317:29:00"
3110,"DME","317:29:00"
3111,"DME","320:48:00"
3112,"DME","320:52:00"
3113,"DME","320:52:00"
3114,"DME","320:52:00"
3115,"DME","320:56:00"
3116,"DME","320:56:00"
3117,"DME","320:56:00"
3118,"DME","320:56:00"
3119,"DME","321:00:00"
3120,"DME","321:00:00"
3121,"DME","321:02:00"
3122,"DME","321:02:00"
3123,"DME","321:02:00"
3124,"DME","321:05:00"
3125,"DME","324:00:00"
3126,"DME","326:47:00"
3127,"DME","326:47:00"
3128,"DME","326:47:00"
3129,"DME","326:49:00"
3130,"DME","326:54:00"
3131,"DME","326:59:00"
3132,"DME","327:03:00"
3133,"DME","327:03:00"
3134,"DME","327:05:00"
3135,"DME","327:05:00"
3136,"DME","327:07:00"
3137,"DME","327:10:00"
3138,"DME","327:10:00"
3139,"DME","327:10:00"
3140,"DME","327:10:00"
3141,"DME","327:10:00"
3142,"DME","327:10:00"
3143,"DME","327:17:00"
3144,"DME","327:21:00"
3145,"DME","327:22:00"
3146,"DME","327:25:00"
3147,"DME","327:25:00"
3148,"DME","327:27:00"
3149,"DME","327:32:00"
3150,"DME","327:32:00"
3151,"DME","327:32:00"
3152,"DME","327:32:00"
3153,"DME","327:33:00"
3154,"DME","327:33:00"
3155,"DME","327:33:00"
3156,"DME","327:33:00"
3157,"DME","327:33:00"
3158,"DME","327:33:00"
3159,"DME","327:33:00"
3160,"DME","327:33:00"
3161,"DME","327:33:00"
3162,"DME","327:35:00"
3163,"DME","327:35:00"
3164,"DME","327:35:00"
3165,"DME","327:38:00"
3166,"DME","327:38:00"
3167,"DME","327:42:00"
3168,"DME","327:42:00"
3169,"DME","327:42:00"
3170,"DME","327:42:00"
3171,"DME","327:42:00"
3172,"DME","327:42:00"
3173,"DME","327:42:00"
3174,"DME","327:45:00"
3175,"DME","327:46:00"
3176,"DME","327:49:00"
3177,"DME","327:51:00"
3178,"DME","327:53:00"
3179,"DME","327:53:00"
3180,"DME","327:57:00"
3181,"DME","327:57:00"
3182,"DME","328:02:00"
3183,"DME","328:07:00"
3184,"DME","331:31:00"
3185,"DME","331:31:00"
3186,"DME","331:37:00"
3187,"DME","331:39:00"
3188,"DME","331:43:00"
3189,"DME","331:44:00"
3190,"DME","331:45:00"
3191,"DME","331:48:00"
3192,"DME","331:48:00"
3193,"DME","331:50:00"
3194,"DME","331:51:00"
3195,"DME","331:53:00"
3196,"DME","331:54:00"
3197,"DME","331:54:00"
3198,"DME","331:57:00"
3199,"DME","331:58:00"
3200,"DME","331:58:00"
3201,"DME","331:58:00"
3202,"DME","331:58:00"
3203,"DME","331:58:00"
3204,"DME","331:58:00"
3205,"DME","331:58:00"
3206,"DME","331:58:00"
3207,"DME","331:58:00"
3208,"DME","332:01:00"
3209,"DME","332:01:00"
3210,"DME","332:04:00"
3211,"DME","332:04:00"
3212,"DME","332:04:00"
3213,"DME","332:11:00"
3214,"DME","332:11:00"
3215,"DME","332:10:00"
3216,"DME","332:10:00"
3217,"DME","332:09:00"
3218,"VKO","332:09:00"
3219,"VKO","332:09:00"
3220,"VKO","332:09:00"
3221,"VKO","332:09:00"
3222,"VKO","332:09:00"
3223,"VKO","332:10:00"
3224,"VKO","332:14:00"
3225,"VKO","332:17:00"
3226,"VKO","332:21:00"
3227,"VKO","332:23:00"
3228,"VKO","332:26:00"
3229,"VKO","332:30:00"
3230,"VKO","332:31:00"
3231,"VKO","332:31:00"
3232,"VKO","332:34:00"
3233,"VKO","332:36:00"
3234,"VKO","332:38:00"
3235,"VKO","332:40:00"
3236,"VKO","332:41:00"
3237,"VKO","332:44:00"
3238,"VKO","332:44:00"
3239,"VKO","332:44:00"
3240,"VKO","332:44:00"
3241,"VKO","332:44:00"
3242,"VKO","332:44:00"
3243,"VKO","332:44:00"
3244,"VKO","332:44:00"
3245,"VKO","332:44:00"
3246,"VKO","332:45:00"
3247,"VKO","332:49:00"
3248,"VKO","332:51:00"
3249,"VKO","332:50:00"
3250,"VKO","332:51:00"
3251,"VKO","332:54:00"
3252,"VKO","332:55:00"
3253,"VKO","335:51:00"
3254,"VKO","339:28:00"
3255,"VKO","339:33:00"
3256,"VKO","339:36:00"
3257,"VKO","339:41:00"
3258,"VKO","339:41:00"
3259,"VKO","339:41:00"
3260,"VKO","339:41:00"
3261,"VKO","339:41:00"
3262,"VKO","339:41:00"
3263,"VKO","339:41:00"
3264,"VKO","339:41:00"
3265,"VKO","339:46:00"
3266,"VKO","339:49:00"
3267,"VKO","339:50:00"
3268,"VKO","339:52:00"
3269,"VKO","339:56:00"
3270,"VKO","339:56:00"
3271,"VKO","339:56:00"
3272,"VKO","339:56:00"
3273,"VKO","339:56:00"
3274,"VKO","339:56:00"
3275,"VKO","339:56:00"
3276,"VKO","339:59:00"
3277,"VKO","340:03:00"
3278,"VKO","340:10:00"
3279,"VKO","340:10:00"
3280,"VKO","340:10:00"
3281,"VKO","340:10:00"
3282,"VKO","340:12:00"
3283,"VKO","340:15:00"
3284,"VKO","340:16:00"
3285,"VKO","340:16:00"
3286,"VKO","340:16:00"
3287,"VKO","340:16:00"
3288,"VKO","340:16:00"
3289,"VKO","340:16:00"
3290,"VKO","340:16:00"
3291,"VKO","340:17:00"
3292,"VKO","340:19:00"
3293,"VKO","340:22:00"
3294,"VKO","340:22:00"
3295,"VKO","340:25:00"
3296,"VKO","340:26:00"
3297,"VKO","340:31:00"
3298,"VKO","340:31:00"
3299,"VKO","340:32:00"
3300,"VKO","340:38:00"
3301,"VKO","340:45:00"
3302,"VKO","340:45:00"
3303,"VKO","340:45:00"
3304,"VKO","340:45:00"
3305,"VKO","340:45:00"
3306,"VKO","340:45:00"
3307,"VKO","340:45:00"
3308,"VKO","340:45:00"
3309,"VKO","340:45:00"
3310,"VKO","340:45:00"
3311,"VKO","340:45:00"
3312,"VKO","340:45:00"
3313,"VKO","340:45:00"
3314,"VKO","340:50:00"
3315,"VKO","340:51:00"
3316,"VKO","340:56:00"
3317,"VKO","341:02:00"
3318,"VKO","341:04:00"
3319,"VKO","344:00:00"
3320,"VKO","344:01:00"
3321,"VKO","344:09:00"
3322,"VKO","344:10:00"
3323,"VKO","344:12:00"
3324,"VKO","344:16:00"
3325,"VKO","344:22:00"
3326,"VKO","344:22:00"
3327,"VKO","344:22:00"
3328,"VKO","344:22:00"
3329,"VKO","344:22:00"
3330,"VKO","344:22:00"
3331,"VKO","344:22:00"
3332,"VKO","344:27:00"
3333,"VKO","344:31:00"
3334,"VKO","344:35:00"
3335,"VKO","344:35:00"
3336,"VKO","344:35:00"
3337,"VKO","344:35:00"
3338,"VKO","344:35:00"
3339,"VKO","344:35:00"
3340,"VKO","344:35:00"
3341,"VKO","344:36:00"
3342,"VKO","347:53:00"
3343,"VKO","347:59:00"
3344,"VKO","347:59:00"
3345,"VKO","347:59:00"
3346,"VKO","347:59:00"
3347,"VKO","348:02:00"
